price,trade,type,data_format,file_type,tag,time,evaluation,name,size,browse
低于0.01元/次,0,API数据,,,商品信息,,5,ISBN书号查询,,27703
0.07元/次,0,API数据,,,投融资,,4,企业对外投资查询企业对外投资持股明细查询,,26649
低于0.01元/次,0,API数据,,,智能识别,,4,图片识别通用物体和场景识别,,24219
4.0元/次,0,API数据,,,银行卡信息,,4,银行卡账户等级验证,,24422
低于0.01元/次,0,API数据,,,智能识别,,4,图片识别LOGO商标识别,,28769
低于0.01元/次,0,API数据,,,电子商务,,5,淘宝标准商品类目属性查询,,30506
低于0.01元/次,0,API数据,,,电子商务,,4,淘宝标准类目属性值查询,,30658
0.9元/次,0,API数据,,,司法,,4,企业开庭公告核验,,24948
0.25元/次,0,API数据,,,司法,,4,被执行人核验,,30906
0.25元/次,0,API数据,,,手机号验证,,4,联通手机状态验证尊享版,,26037
0.3元/次,0,API数据,,,手机号码状态,,4,电信手机状态验证尊享版,,22210
0.7元/次,0,API数据,,,企业综合,,4,企业欠税信息核验,,21778
低于0.01元/次,0,API数据,,,app应用,,4,邮政编码信息查询,,23740
0.46元/次,0,API数据,,,银行卡核验,,4,银行卡三四要素验证详情版,,28234
0.04元/次,0,API数据,,,短信API,,5,语音验证码接口,,27955
低于0.01元/次,0,API数据,,,app应用,,4,随机笑话,,29375
低于0.01元/次,0,API数据,,,app应用,,4,根据地址查询邮政编码,,26313
0.03元/次,0,API数据,,,短信API,,5,短信验证码接口,,24673
0.03元/次,0,API数据,,,短信API,,5,短信通知,,28319
0.07元/次,0,API数据,,,智能识别,,4,银行卡OCR识别,,29014
0.19元/次,0,API数据,,,企业综合,,4,发票核验,,30314
0.25元/次,0,API数据,,,司法,,4,司法拍卖信息核验,,21427
0.25元/次,0,API数据,,,司法,,4,法院公告信息核验,,27495
低于0.01元/次,0,API数据,,,智能识别,,4,图片识别货币识别,,20997
低于0.01元/次,0,API数据,,,智能识别,,4,图片识别果蔬识别,,26439
低于0.01元/次,0,API数据,,,智能识别,,4,图片识别植物识别,,24208
低于0.01元/次,0,API数据,,,智能识别,,4,OCR通用文字识别,,26981
低于0.01元/次,0,API数据,,,智能识别,,4,OCR网络图片文字识别,,23283
低于0.01元/次,0,API数据,,,智能识别,,4,OCR二维码条形码识别,,24342
低于0.01元/次,0,API数据,,,智能识别,,4,OCR数字识别,,25587
低于0.01元/次,0,API数据,,,智能识别,,4,OCR手写文字识别,,21557
低于0.01元/次,0,API数据,,,智能识别,,4,OCR保险单识别,,27281
0.25元/次,0,API数据,,,手机在网时长,,4,三网运营商手机在网时长D版,,10458
0.46元/次,0,API数据,,,银行卡核验,,4,银行卡四要素验证详情B版,,22927
0.06元/次,0,API数据,,,交通违章,,4,车辆违章查询,,10846
低于0.01元/次,0,API数据,,,快递查询,,5,全国快递物流查询,,25908
0.23元/次,0,API数据,,,手机号验证,,4,三网运营商三要素验证简版E,,10503
低于0.01元/次,0,API数据,,,快递查询,,5,全球物流快递查询,,26187
0.46元/次,0,API数据,,,银行卡核验,,4,银行卡三要素验证详情B版,,10306
0.07元/次,0,API数据,,,企业工商,,4,企业基本信息,,10970
0.18元/次,0,API数据,,,企业工商,,4,企业工商事业单位查询特殊企业工商信息查询,,28837
0.09元/次,0,API数据,,,企业工商,,4,企业工商数据查询,,10870
0.2元/次,0,API数据,,,银行卡核验,,5,二三四要素银行卡实名认证,,28031
低于0.01元/次,0,API数据,,,快递查询,,4,全国快递物流信息查询,,23332
1500.0元/月,0,API数据,,,新闻资讯,,4,股票f10,,24717
0.07元/次,0,API数据,,,企业工商,,4,企业工商三要素验证,,29574
0.5元/次,0,API数据,,,短信API,,4,新西兰国际短信,,30199
0.09元/次,0,API数据,,,企业工商,,4,企业工商模糊查询,,29699
低于0.01元/次,0,API数据,,,车辆信息,,5,车型数据,,31185
低于0.01元/次,0,API数据,,,手机号码归属,,4,手机号码归属地,,24733
0.05元/次,0,API数据,,,智能识别,,4,明星名人识别OCR,,28551
0.02元/次,0,API数据,,,智能识别,,4,小说识别OCR,,20857
0.05元/次,0,API数据,,,资质备案,,5,域名备案查询,,29348
低于0.01元/次,0,API数据,,,智能客服,,5,在线翻译,,26560
0.1元/次,0,API数据,,,app应用,,4,海外酒店供应商接口API数据映射,,30199
0.02元/次,0,API数据,,,身份核验,,4,失信执行信息验证,,24247
低于0.01元/次,0,API数据,,,天气查询,,4,全国天气预报收费版,,23045
0.02元/次,0,API数据,,,智能识别,,4,银行卡OCR识别,,24541
0.05元/次,0,API数据,,,风控,,4,税务A级名单,,28488
0.08元/次,0,API数据,,,风控,,4,裁判文书查询专业版结构化解析,,27960
0.04元/次,0,API数据,,,短信API,,4,三网短信通知类,,28223
0.6元/次,0,API数据,,,企业工商,,4,企业工商详情查询,,25363
0.1元/次,0,API数据,,,反欺诈,,4,执行案件一键查查老赖,,25162
低于0.01元/次,0,API数据,,,智能风控,,4,OCR增值税发票识别,,24277
0.05元/次,0,API数据,,,短信API,,4,语音通知接口,,23509
低于0.01元/次,0,API数据,,,app应用,,4,极速二维码生成与识别,,24584
低于0.01元/次,0,API数据,,,智能营销,,4,多样化自定义二维码生成与识别,,31154
低于0.01元/次,0,API数据,,,万年历,,5,万年历查询,,26640
0.4元/次,0,API数据,,,身份核验,,5,运营商二要素验证,,24579
0.02元/次,0,API数据,,,身份核验,,4,OCR身份证识别,,22411
6.0元/次,0,API数据,,,视频会员,,4,爱奇艺黄金VIP会员周卡,,51347
0.02元/次,0,API数据,,,行驶驾驶,,5,全国驾驶证扣分查询,,28616
0.04元/次,0,API数据,,,车辆信息,,4,车辆召回信息查询,,25277
0.03元/次,0,API数据,,,身份核验,,5,身份证二要素实名认证经济版,,10588
300.0元/月,0,API数据,,,IP地址,,5,IP地址查询,,24094
0.2元/次,0,API数据,,,银行卡核验,,5,银行卡四要素认证,,33739
0.3元/次,0,API数据,,,身份核验,,4,人脸身份证比对3要素,,10921
0.03元/次,0,API数据,,,身份核验,,5,身份证二要素认证,,33482
0.21元/次,0,API数据,,,手机号验证,,5,手机号三要素认证,,38140
0.23元/次,0,API数据,,,银行卡核验,,5,银行卡三要素查询,,24184
2.8元/次,0,API数据,,,反欺诈,,5,个人工商信息个人对外投资查询,,32943
0.18元/次,0,API数据,,,身份核验,,5,人脸身份证比对验证可定制活体检测,,30457
0.4元/次,0,API数据,,,企业工商,,4,企业工商信息精确查询,,21443
0.09元/次,0,API数据,,,企业工商,,4,企业商务信息查询,,30452
1.4元/次,0,API数据,,,企业工商,,4,企业工商综合信息查询,,22128
0.03元/次,0,API数据,,,身份核验,,5,身份证实名认证,,23553
0.09元/次,0,API数据,,,知识产权,,5,企业知识产权,,32451
0.04元/次,0,API数据,,,车辆信息,,5,车辆违章详情信息查询支持新能源车大型货车,,25900
0.04元/次,0,API数据,,,身份核验,,5,身份证实名认证身份证二要素实名核验,,35905
0.03元/次,0,API数据,,,身份核验,,5,身份证二要素实名认证身份证实名普惠版,,29108
0.25元/次,0,API数据,,,银行卡核验,,5,银行卡二三四要素综合实名认证全能版,,13177
0.4元/次,0,API数据,,,银行卡核验,,5,银行卡三要素三元素验证鉴权详情版,,22124
0.25元/次,0,API数据,,,银行卡核验,,5,银行卡三要素三元素验证鉴权优质版,,30799
0.26元/次,0,API数据,,,银行卡核验,,5,银行卡二要素二元素验证鉴权优质版,,26071
0.07元/次,0,API数据,,,企业工商,,4,企业三要素校验企业工商三要素验证实时版,,30200
0.25元/次,0,API数据,,,银行卡核验,,5,银行卡四要素四元素验证鉴权优质版,,25839
0.06元/次,0,API数据,,,车辆信息,,4,车辆信息校验车牌号车辆发动机号优质版,,26047
0.4元/次,0,API数据,,,银行卡核验,,5,银行卡四要素四元素验证鉴权详情版,,22748
0.6元/次,0,API数据,,,黑名单,,5,个人涉诉信息综合查询,,26378
0.04元/次,0,API数据,,,短信API,,4,电商会员短信营销接口API,,27509
低于0.01元/次,0,API数据,,,智能客服,,4,小信子中文理解API3,,21867
0.05元/次,0,API数据,,,短信API,,4,短信验证码接口,,27916
1.78元/次,0,API数据,,,位置地图,,4,全国省市县乡镇街道四级行政区划查询,,31315
0.03元/次,0,API数据,,,身份核验,,5,身份证二要素实名认证,,42649
0.22元/次,0,API数据,,,银行卡核验,,4,银行卡二三四要素核验,,28825
0.01元/次,0,API数据,,,车辆信息,,5,车型大全,,28006
0.24元/次,0,API数据,,,银行卡核验,,5,银行卡四要素实名校验,,26562
0.04元/次,0,API数据,,,身份核验,,5,身份证二要素实名认证标准版,,20728
0.26元/次,0,API数据,,,银行卡核验,,5,银行卡三要素实名认证,,10365
0.22元/次,0,API数据,,,身份核验,,5,手机三要素实名认证,,22610
0.38元/次,0,API数据,,,银行卡核验,,5,详情版银行卡三要素实名认证,,22353
0.24元/次,0,API数据,,,银行卡核验,,5,银行卡二要素实名校验,,21711
0.38元/次,0,API数据,,,银行卡核验,,5,详情版银行卡四要素实名认证,,26950
0.12元/次,0,API数据,,,智能识别,,4,驾驶证OCR识别,,25315
0.12元/次,0,API数据,,,智能识别,,4,行驶证OCR识别,,23676
低于0.01元/次,0,API数据,,,电子商务,,4,通过关键词查询搜索淘宝店铺列表,,22167
低于0.01元/次,0,API数据,,,电子商务,,5,通过图片查询搜索淘宝商品,,27360
0.12元/次,0,API数据,,,智能识别,,4,身份证OCR识别,,30424
低于0.01元/次,0,API数据,,,电子商务,,4,拼多多商品简要信息实时查询,,28999
低于0.01元/次,0,API数据,,,电子商务,,4,拼多多店铺列表实时查询,,24842
低于0.01元/次,0,API数据,,,电子商务,,4,通过淘宝商品编码查询同款商品或相似商品,,27684
0.02元/次,0,API数据,,,交通违章,,4,全国车辆违章查询支持新能源车,,11418
低于0.01元/次,0,API数据,,,电子商务,,4,拼多多热销爆款商品列表实时查询,,23166
低于0.01元/次,0,API数据,,,电子商务,,4,上传单张图片至图片空间,,23212
低于0.01元/次,0,API数据,,,商品信息,,5,通过关键词查询搜索拼多多商品,,28729
低于0.01元/次,0,API数据,,,商品信息,,4,拼多多整店商品列表实时查询,,29218
低于0.01元/次,0,API数据,,,商品信息,,4,通过商品标准类目查询搜索拼多多商品,,23527
0.13元/次,0,API数据,,,企业工商,,4,获取商标列表,,23697
0.8元/次,0,API数据,,,身份核验,,4,三网手机月消费档次查询,,21292
低于0.01元/次,0,API数据,,,电子商务,,4,京东商品描述信息查询,,10698
低于0.01元/次,0,API数据,,,智能识别,,4,人脸比对,,21682
低于0.01元/次,0,API数据,,,电子商务,,4,SKU信息查询V5,,29123
低于0.01元/次,0,API数据,,,电子商务,,4,商品详细信息查询V5,,24435
0.19元/次,0,API数据,,,风控,,4,运营商实名核验,,27240
0.05元/次,0,API数据,,,尾号限行,,5,车辆尾号限行,,29023
0.14元/次,0,API数据,,,位置地图,,5,全国加油站位置数据,,24010
0.04元/次,0,API数据,,,车辆信息,,4,车辆信息校验,,22797
0.03元/次,0,API数据,,,交通违章,,5,全国车辆违章查询接口三分,,26298
1.3元/次,0,API数据,,,车辆信息,,4,车辆VIN唯一定型详情版,,10427
低于0.01元/次,0,API数据,,,快递查询,,5,快递查询,,31020
100元,0,API数据,,,京东E卡,,5,京东E卡电子礼品卡,,46737
0.31元/次,0,API数据,,,车辆信息,,4,车架号vin查询车辆信息,,21456
1.15元/次,0,API数据,,,车辆信息,,4,VIN车辆识别代码查询精准版,,22951
0.02元/次,0,API数据,,,车辆信息,,5,车牌OCR识别高清版,,28821
0.03元/次,0,API数据,,,短信API,,5,短息通知短信验证码,,26514
0.02元/次,0,API数据,,,智能识别,,5,银行卡OCR识别高清版,,29212
0.04元/次,0,API数据,,,企业工商,,5,企业工商详情查询企业工商信息查询,,30783
0.02元/次,0,API数据,,,智能识别,,5,身份证OCR正反面单双面识别高清版,,26981
0.03元/次,0,API数据,,,智能识别,,5,驾驶证OCR识别高清版,,26928
0.09元/次,0,API数据,,,智能识别,,5,营业执照OCR识别极速高清版,,23428
0.03元/次,0,API数据,,,智能识别,,5,行驶证OCR识别高清版,,29659
低于0.01元/次,0,API数据,,,风控,,5,银行卡归属地信息查询,,24085
0.7元/次,0,API数据,,,银行卡核验,,5,银行卡六要素核验优质版,,24313
0.23元/次,0,API数据,,,手机号验证,,5,运营商手机三要素核验优质版,,36734
0.07元/次,0,API数据,,,交通违章,,5,车辆历史违章记录查询支持新能源汽车,,33527
0.3元/次,0,API数据,,,风控,,5,运营商手机二要素实名认证优质版三网合一,,32026
低于0.01元/次,0,API数据,,,银行卡核验,,5,银行联行号详情查询,,24137
1.2元/次,0,API数据,,,银行卡核验,,4,企业银行账户验证对公账户验证,,25347
0.03元/次,0,API数据,,,智能识别,,5,人脸比对高清版,,21860
0.25元/次,0,API数据,,,风控,,4,个人失信被执行信息查询,,27117
低于0.01元/次,0,API数据,,,风控,,5,运营商空号检测,,30856
0.34元/次,0,API数据,,,身份核验,,5,详情版运营商手机三要素实名认证,,25678
0.9元/次,0,API数据,,,手机号验证,,5,身份证四要素验证,,23504
0.02元/次,0,API数据,,,智能风控,,5,手持身份证人脸比对,,30920
0.04元/次,0,API数据,,,车辆信息,,5,VIN码车辆查询VIN码车架号查询标准版,,24123
0.1元/次,0,API数据,,,交通违章,,4,驾驶证验证及计分查询2,,30202
0.2元/次,0,API数据,,,企业综合,,4,上市企业发行相关,,27548
0.08元/次,0,API数据,,,企业工商,,4,企业业绩报表,,23821
0.2元/次,0,API数据,,,企业综合,,4,企业股本构成,,23548
0.5元/次,0,API数据,,,企业综合,,4,企业概况,,25409
0.2元/次,0,API数据,,,企业综合,,4,企业资金流向,,24409
0.2元/次,0,API数据,,,投融资,,4,企业限售解禁,,26148
低于0.01元/次,0,API数据,,,智能客服,,4,词义相似度,,20918
低于0.01元/次,0,API数据,,,智能客服,,4,词法分析,,23140
低于0.01元/次,0,API数据,,,智能客服,,4,判断是否机器翻译,,29813
0.1元/次,0,API数据,,,交通违章,,5,全国交通罚单查询企业版,,29261
0.04元/次,0,API数据,,,位置地图,,4,热门旅游景点查询,,31844
低于0.01元/次,0,API数据,,,IP地址,,5,IP地址归属地查询,,27610
0.17元/次,0,API数据,,,位置地图,,4,全国健身中心位置数据,,29271
0.17元/次,0,API数据,,,位置地图,,4,全国美容美发店位置数据,,30232
0.02元/次,0,API数据,,,智能识别,,5,车牌识别API,,28247
低于0.01元/次,0,API数据,,,IP地址,,5,iP地址查询,,28224
0元报告,4,数据报告,pdf,文本,产业经济,2019.05-2019.05,5,夜经济报告,1.1MB,20859
0.2元/次,0,API数据,,,企业综合,,5,黑龙江企业名称精确查询,,26509
0.05元/次,0,API数据,,,智能风控,,5,身份证识别,,33493
0元报告,7,数据报告,.pdf,文本,京东数据报告,2018.02-2018.02,5,美之绽放：2017-2018美妆消费趋势,20.3MB,24814
0.08元/次,0,API数据,,,智能风控,,5,证件识别,,27253
6500.0元,0,数据包,sql,文本,位置地图,2018.10-2018.10,5,指定客户定制专门服务02,360KB,20646
0元报告,3,数据报告,word,文本,京东数据报告,2019.05-2019.05,5,谁是当之无愧的“夜猫子”,29KB,25058
0元报告,1,数据报告,word,文本,产业经济,2019.05-2019.05,5,多业态助力夜经济高质量发展,1.0MB,30030
0元报告,6,数据报告,ppt,文本,市场调研,2019.05-2019.05,5,2019中国未来商业消费趋势研究报告,10.9MB,23577
0.08元/次,0,API数据,,,智能风控,,4,发票识别,,27792
0元报告,13,数据报告,PDF,文本,产业经济,2017.01-2018.01,5,从大数据看兼并重组后品牌整合的四种策略,1.6MB,20404
2.0元,0,数据报告,pdf,文本,市场调研,-,5,医疗诊疗服务广告监测,638KB,20476
0元报告,13,数据报告,PDF,文本,产业经济,2017.01-2018.01,5,从管理大数据看转型期城投企业的文化重构,1.2MB,21117
4000.0元,0,数据包,.txt,文本,智能客服,2018.01-2018.01,5,中文对德语翻译平行语料10万条,5.4MB,30793
950.0元,0,数据包,shp,文本,位置地图,2016.01-2016.12,5,全国乡镇街道行政区划-河南省中牟县,260KB,26021
2600.0元,0,数据包,shp,文本,位置地图,2016.01-2016.12,5,全国乡镇街道行政区划-河南省漯河市,291KB,24738
4000.0元,0,数据包,.txt,文本,智能客服,2018.01-2018.01,5,中文对法语翻译平行语料10万条,13.1MB,26605
4000.0元,0,数据包,.txt,文本,智能客服,2018.01-2018.01,5,中文对西拔牙翻译平行语料10万条,11.7MB,24623
500.0元,0,数据包,xlsx,文本,投融资,2018.02-2018.02,5,2011-2013年国内企业融资信息,187KB,21324
700.0元,0,数据包,shp,文本,位置地图,2016.01-2016.12,5,全国乡镇街道行政区划-河南省郑州市中原区,50KB,27306
500.0元,0,数据包,xlsx,文本,投融资,2018.02-2018.02,5,1993-2010年国内企业融资信息,123KB,27184
150.0元,0,数据包,jpg,图片,智能识别,2017.10-2017.12,5,中袖上衣商品图片,12.2MB,20498
