trade,price,size,time,tag,name,type,evaluation,browse,file_type,data_format
0,0.14元/次,,,企业工商,翔云营业执照企业工商信息查询验证真伪,API数据,4,21961,,
0,0.13元/次,,,企业工商,企业工商数据精准查询,API数据,5,24361,,
0,0.003元/次,,,舆情监测,文本敏感词检测过滤,API数据,4,25324,,
0,0.050元/次,,,知识产权,企业软件著作权查询,API数据,4,29269,,
0,0.007元/次,,,尾号限行,车辆限行,API数据,4,27940,,
0,0.055元/次,,,app应用,在线翻译,API数据,4,30838,,
0,0.045元/次,,,智能识别,OCR营业执照识别,API数据,4,26206,,
0,0.080元/次,,,智能识别,OCR增值税发票识别,API数据,4,23874,,
0,0.018元/次,,,智能识别,银行卡OCR识别,API数据,4,22999,,
0,0.016元/次,,,商品信息,阿里妈妈淘客商品搜索查询,API数据,4,23426,,
0,0.016元/次,,,商品信息,拼多多商品详细信息查询,API数据,5,31332,,
0,0.012元/次,,,商品信息,阿里妈妈淘客商品详细信息查询,API数据,4,27032,,
0,0.012元/次,,,商品信息,阿里妈妈优惠券信息查询,API数据,4,23081,,
0,0.016元/次,,,商品信息,京东整店商品列表查询,API数据,4,25626,,
0,0.016元/次,,,商品信息,拼多多商品基本信息批量查询,API数据,4,26619,,
0,0.016元/次,,,商品信息,通过关键词查询搜索京东商品V1,API数据,4,25274,,
0,0.016元/次,,,商品信息,京东商品详情信息查询V1,API数据,4,21227,,
0,0.016元/次,,,电子商务,淘宝图片搜索同款商品,API数据,4,23681,,
0,0.50元/次,,,企业工商,企业工商详情查询BASIC,API数据,4,24093,,
0,3.89元/万次,,,天气查询,墨迹天气信息服务基础版经纬度,API数据,5,28337,,
0,3.89元/万次,,,天气查询,墨迹天气信息服务基础版cityid,API数据,4,29599,,
0,0.010元/次,,,快递查询,快递查询API,API数据,5,29731,,
0,0.002元/次,,,天气查询,全国天气预报,API数据,5,28018,,
0,0.40元/次,,,手机号验证,三网手机实名制认证,API数据,5,26570,,
0,0.30元/次,,,银行卡核验,银行卡四元素校验,API数据,5,34303,,
0,0.30元/次,,,手机在网时长,手机在网时长,API数据,5,29723,,
0,0.16元/次,,,企业工商,企业工商信息查询v2,API数据,5,31632,,
0,0.91元/次,,,智能风控,证件照合规性检测证件照制作API,API数据,4,31732,,
0,0.038元/次,,,短信API,106触发验证码通知短信,API数据,4,22381,,
0,19.00元/次,,,招投标,企业中标金额分布,API数据,4,20819,,
0,19.00元/次,,,招投标,企业历史中标金额查询,API数据,4,28132,,
0,19.00元/次,,,企业综合,企业中标次数查询,API数据,4,22624,,
0,0.002元/次,,,智能识别,图片标签,API数据,4,20439,,
0,19.00元/次,,,招投标,采购单位历史招标金额查询,API数据,4,21311,,
0,0.003元/次,,,智能识别,图片鉴黄与鉴暴恐,API数据,4,24237,,
0,1.60元/次,,,反欺诈,职业资格证书查询,API数据,5,28250,,
0,0.005元/次,,,app应用,ISBN查询,API数据,5,24823,,
0,0.095元/次,,,知识产权,商标查询,API数据,4,25926,,
0,8.00元/万次,,,智能识别,自然语言处理,API数据,4,21407,,
0,0.014元/次,,,app应用,苹果产品鉴定,API数据,4,29703,,
0,0.004元/次,,,智能识别,图像分析与识别,API数据,4,30433,,
0,0.004元/次,,,快递查询,全球快递物流查询,API数据,5,30926,,
0,0.020元/次,,,天气查询,国内机场实况4天逐24小时预报,API数据,4,23251,,
0,0.080元/次,,,天气查询,国内天气实况,API数据,4,26238,,
0,0.009元/次,,,天气查询,国内城市逐24小时预报,API数据,4,23012,,
0,0.012元/次,,,天气查询,国内1天生活指数预报,API数据,4,28014,,
0,0.009元/次,,,天气查询,国内城市3天逐3小时预报,API数据,4,30142,,
0,0.009元/次,,,天气查询,国内空气质量实况,API数据,4,23480,,
0,0.020元/次,,,天气查询,国内景区实况4天逐24小时预报,API数据,4,24079,,
0,0.074元/次,,,短信API,超长短信接口,API数据,4,28007,,
0,0.049元/次,,,短信API,语音验证码接口,API数据,5,23470,,
0,0.037元/次,,,短信API,短信接口,API数据,5,43848,,
0,16.00元/次,,,车辆信息,车架号查询车辆出险记录,API数据,5,29214,,
0,0.037元/次,,,短信API,短信验证码接口,API数据,5,28848,,
0,0.050元/次,,,短信API,营销短信,API数据,5,23084,,
0,0.009元/次,,,智能风控,语言处理AI文本审核接口,API数据,4,27754,,
0,0.009元/次,,,智能识别,语言处理AI图片审核接口,API数据,4,30130,,
0,19.00元/次,,,招投标,采购单位招标次数查询,API数据,4,21422,,
0,19.00元/次,,,企业综合,企业重要客户查询,API数据,4,26751,,
0,49.00元/次,,,企业综合,与企业关系密切的采购单位查询,API数据,4,24173,,
0,4.80元/次,,,企业综合,公司联系方式查询,API数据,4,28955,,
0,0.090元/次,,,航空航班,航班起降时间查询,API数据,5,28493,,
0,96.00元/次,,,市场调研,行业客户名单,API数据,4,22453,,
0,1.67元/次,,,新闻资讯,林克舆情API数据接口,API数据,5,27557,,
0,0.086元/次,,,短信API,印度国际营销短信,API数据,4,21907,,
0,0.14元/次,,,短信API,全球短信验证码,API数据,4,30887,,
0,0.086元/次,,,短信API,美国加拿大国际短信,API数据,4,25077,,
0,0.10元/次,,,企业综合,企业经营信息,API数据,5,27947,,
0,0.030元/次,,,企业综合,按公司名查税号,API数据,5,23657,,
0,0.15元/次,,,企业工商,企业工商数据,API数据,5,40491,,
0,0.009元/次,,,智能识别,图片识别菜品识别,API数据,4,23586,,
0,0.009元/次,,,智能识别,图片识别果蔬识别,API数据,4,26470,,
0,0.009元/次,,,智能识别,图片识别车型识别,API数据,4,22840,,
0,0.009元/次,,,智能识别,图片识别货币识别,API数据,4,21062,,
0,0.040元/次,,,短信API,电商会员短信营销接口API,API数据,4,27548,,
0,0.009元/次,,,智能识别,图片识别植物识别,API数据,4,24240,,
0,0.004元/次,,,智能客服,小信子中文理解API3,API数据,4,21963,,
0,1.98元/次,,,位置地图,全国省市县乡镇街道四级行政区划查询,API数据,4,31368,,
0,0.050元/次,,,短信API,短信验证码接口,API数据,4,27960,,
0,0.20元/次,,,企业综合,企业主营构成分析,API数据,4,27596,,
0,0.96元/万次,,,企业综合,行业状况,API数据,4,28723,,
0,0.98元/次,,,位置地图,河北省保定市小区面轮廓位置数据,API数据,4,30050,,
0,0.045元/次,,,短信API,云智信短信验证码Api,API数据,4,29258,,
0,0.98元/次,,,位置地图,河南省郑州市小学学区划片范围数据,API数据,4,24773,,
0,0.045元/次,,,短信API,云智信短信通知Api,API数据,4,23109,,
0,0.047元/次,,,短信API,云智信语音验证码Api,API数据,4,27475,,
0,0.050元/次,,,短信API,云智信语音通知Api,API数据,4,25411,,
0,0.055元/次,,,短信API,云智信70字营销短信Api,API数据,4,28332,,
0,0.016元/次,,,电子商务,通过商品编码查询搜索相似阿里巴巴商品,API数据,4,25546,,
0,0.016元/次,,,电子商务,通过商品编码查询搜索同款阿里巴巴商品,API数据,4,29027,,
0,0.080元/次,,,企业工商,企业名称模糊查询,API数据,4,28522,,
0,0.080元/次,,,企业工商,企业曾用名查询,API数据,4,26828,,
0,1.80元/次,,,车辆信息,车辆出厂信息查询,API数据,4,29095,,
0,0.016元/次,,,电子商务,通过图片查询搜索阿里巴巴商品,API数据,4,30133,,
0,0.016元/次,,,电子商务,阿里巴巴商品评价信息查询,API数据,4,28918,,
0,0.012元/次,,,电子商务,阿里巴巴卖家店铺评分DSR信息查询,API数据,4,30170,,
0,0.012元/次,,,电子商务,阿里巴巴卖家店铺认证信息查询,API数据,4,28214,,
0,0.012元/次,,,电子商务,阿里巴巴卖家店铺公司信息查询,API数据,4,23653,,
0,0.012元/次,,,电子商务,阿里巴巴卖家店铺前台类目查询,API数据,4,26063,,
0,0.016元/次,,,电子商务,阿里巴巴整店商品查询,API数据,4,25820,,
0,0.012元/次,,,电子商务,阿里巴巴商品标准类目查询,API数据,4,23488,,
0,0.016元/次,,,电子商务,阿里巴巴类目热词批量查询,API数据,4,29390,,
0,0.016元/次,,,电子商务,通过关键词查询搜索阿里巴巴商品,API数据,4,24725,,
0,0.016元/次,,,电子商务,京东店铺基本信息查询,API数据,4,24880,,
0,0.010元/次,,,油价查询,最新版今日油价查询接口,API数据,5,29251,,
0,0.001元/次,,,快递查询,全国快递物流单号查询,API数据,4,28173,,
0,0.009元/次,,,智能识别,OCR网络图片文字识别,API数据,4,23333,,
0,0.009元/次,,,智能识别,OCR通用文字识别,API数据,4,27013,,
0,0.009元/次,,,智能识别,OCR二维码条形码识别,API数据,4,24399,,
0,0.009元/次,,,智能识别,OCR手写文字识别,API数据,4,21596,,
0,0.009元/次,,,智能识别,OCR数字识别,API数据,4,25630,,
0,0.009元/次,,,智能识别,OCR保险单识别,API数据,4,27329,,
0,0.009元/次,,,智能风控,OCR增值税发票识别,API数据,4,24302,,
0,0.012元/次,,,电子商务,通过关键词查询搜索淘宝店铺列表,API数据,4,22184,,
0,0.016元/次,,,电子商务,通过图片查询搜索淘宝商品,API数据,5,27395,,
0,0.009元/次,,,电子商务,京东商品问答列表查询,API数据,4,23718,,
0,0.016元/次,,,电子商务,通过条形码ISBN查询搜索淘宝商品,API数据,4,22114,,
0,0.009元/次,,,电子商务,淘宝用户头像查询,API数据,4,22123,,
0,0.016元/次,,,电子商务,通过关键词查询搜索天猫超市商品,API数据,4,21582,,
0,0.012元/次,,,电子商务,淘宝问大家问答详情查询V2,API数据,4,23107,,
0,0.012元/次,,,电子商务,淘宝问大家问答列表查询V2,API数据,4,24853,,
0,0.012元/次,,,电子商务,淘宝问大家问答列表查询V1,API数据,5,30219,,
0,0.012元/次,,,电子商务,淘宝问大家问答详情查询V1,API数据,4,21394,,
0,0.009元/次,,,电子商务,淘宝店铺优惠券列表查询,API数据,4,21599,,
0,0.049元/次,,,短信API,语音通知接口,API数据,4,23534,,
0,7.50元/万次,,,智能营销,多样化自定义二维码生成与识别,API数据,4,31240,,
0,0.48元/次,,,身份核验,运营商二要素验证,API数据,5,24630,,
0,0.005元/次,,,万年历,万年历查询,API数据,5,26830,,
0,0.030元/次,,,身份核验,OCR身份证识别,API数据,4,22454,,
0,6.50元/次,,,视频会员,爱奇艺黄金VIP会员周卡,API数据,4,52238,,
0,0.010元/次,,,商品信息,ISBN书号查询,API数据,5,27894,,
0,0.009元/次,,,智能识别,图片识别通用物体和场景识别,API数据,4,24250,,
0,0.009元/次,,,智能识别,图片识别LOGO商标识别,API数据,4,28855,,
0,0.025元/次,,,行驶驾驶,全国驾驶证扣分查询,API数据,5,28670,,
0,0.042元/次,,,车辆信息,车辆召回信息查询,API数据,4,25319,,
0,0.055元/次,,,身份核验,身份证实名认证,API数据,5,23684,,
0,0.12元/次,,,知识产权,企业知识产权,API数据,5,32581,,
0,0.27元/次,,,银行卡核验,银行卡四要素认证,API数据,5,34018,,
0,0.50元/次,,,身份核验,人脸身份证比对3要素,API数据,4,10964,,
0,0.26元/次,,,手机号验证,手机号三要素认证,API数据,5,38507,,
0,0.039元/次,,,身份核验,身份证二要素认证,API数据,5,37756,,
0,0.21元/次,,,身份核验,人脸身份证比对验证可定制活体检测,API数据,5,30731,,
0,3.50元/次,,,反欺诈,个人工商信息个人对外投资查询,API数据,5,33052,,
0,0.28元/次,,,银行卡核验,银行卡三要素查询,API数据,5,24261,,
0,0.080元/次,,,车辆信息,车辆违章详情信息查询支持新能源车大型货车,API数据,5,26094,,
0,0.060元/次,,,身份核验,身份证实名认证身份证二要素实名核验,API数据,5,36195,,
0,0.040元/次,,,身份核验,身份证二要素实名认证,API数据,5,43997,,
0,0.24元/次,,,银行卡核验,银行卡二三四要素核验,API数据,4,28852,,
0,0.010元/次,,,车辆信息,车型大全,API数据,5,28034,,
0,0.26元/次,,,银行卡核验,银行卡四要素实名校验,API数据,5,26583,,
0,0.28元/次,,,银行卡核验,银行卡二要素实名校验,API数据,5,21732,,
0,0.060元/次,,,身份核验,身份证二要素实名认证标准版,API数据,5,20825,,
0,0.25元/次,,,身份核验,手机三要素实名认证,API数据,5,22648,,
0,0.28元/次,,,银行卡核验,银行卡三要素实名认证,API数据,5,10398,,
0,0.40元/次,,,银行卡核验,详情版银行卡三要素实名认证,API数据,5,22382,,
0,0.40元/次,,,银行卡核验,详情版银行卡四要素实名认证,API数据,5,26979,,
0,0.038元/次,,,短信API,短信通知,API数据,5,10589,,
0,0.14元/次,,,银行卡核验,人脸识别人脸实人认证身份证身份鉴别,API数据,5,25079,,
0,0.19元/次,,,身份核验,人脸比对人脸身份证比对,API数据,5,30550,,
0,0.68元/次,,,黑名单,涉诉信息查询,API数据,5,25390,,
0,0.23元/次,,,银行卡核验,银行卡核验支持二三四要素,API数据,5,30494,,
0,0.040元/次,,,身份核验,身份核验,API数据,5,27011,,
0,0.009元/次,,,app应用,随机笑话,API数据,4,29399,,
0,0.010元/次,,,app应用,根据地址查询邮政编码,API数据,4,26340,,
0,0.035元/次,,,短信API,语音验证码接口,API数据,5,27992,,
0,0.28元/次,,,银行卡核验,银行卡二三四要素综合实名认证全能版,API数据,5,13225,,
0,0.055元/次,,,身份核验,身份证二要素实名认证身份证实名普惠版,API数据,5,29318,,
0,0.45元/次,,,银行卡核验,银行卡三要素三元素验证鉴权详情版,API数据,5,22158,,
0,0.28元/次,,,银行卡核验,银行卡二要素二元素验证鉴权优质版,API数据,5,26111,,
0,0.28元/次,,,银行卡核验,银行卡四要素四元素验证鉴权优质版,API数据,5,26110,,
0,0.28元/次,,,银行卡核验,银行卡三要素三元素验证鉴权优质版,API数据,5,31088,,
0,0.070元/次,,,车辆信息,车辆信息校验车牌号车辆发动机号优质版,API数据,4,26079,,
0,0.090元/次,,,企业工商,企业三要素校验企业工商三要素验证实时版,API数据,4,30233,,
0,0.45元/次,,,银行卡核验,银行卡四要素四元素验证鉴权详情版,API数据,5,22809,,
0,0.65元/次,,,黑名单,个人涉诉信息综合查询,API数据,5,26482,,
0,0.90元/次,,,银行卡核验,银行卡六要素核验优质版,API数据,5,24375,,
0,0.006元/次,,,银行卡核验,银行联行号详情查询,API数据,5,24164,,
0,0.005元/次,,,风控,银行卡归属地信息查询,API数据,5,24125,,
0,0.34元/次,,,风控,运营商手机二要素实名认证优质版三网合一,API数据,5,32092,,
0,0.26元/次,,,手机号验证,运营商手机三要素核验优质版,API数据,5,37032,,
0,0.035元/次,,,短信API,短信通知,API数据,5,28509,,
0,0.035元/次,,,短信API,短信验证码接口,API数据,5,24882,,
0,0.009元/次,,,车辆信息,车型数据,API数据,5,31406,,
0,0.53元/次,,,短信API,新西兰国际短信,API数据,4,30407,,
0,0.001元/次,,,手机号码归属,手机号码归属地,API数据,4,24761,,
0,0.046元/次,,,智能识别,明星名人识别OCR,API数据,4,28615,,
0,0.028元/次,,,智能识别,小说识别OCR,API数据,4,20894,,
0,0.005元/次,,,智能客服,在线翻译,API数据,5,26677,,
0,0.12元/次,,,app应用,海外酒店供应商接口API数据映射,API数据,4,30222,,
0,0.030元/次,,,智能识别,银行卡OCR识别,API数据,4,24560,,
0,0.070元/次,,,风控,税务A级名单,API数据,4,28509,,
0,0.060元/次,,,身份核验,失信执行信息验证,API数据,4,24266,,
0,4.00元/万次,,,天气查询,全国天气预报收费版,API数据,4,23087,,
0,0.100元/次,,,风控,裁判文书查询专业版结构化解析,API数据,4,28041,,
0,0.043元/次,,,短信API,三网短信通知类,API数据,4,28250,,
0,0.90元/次,,,企业工商,企业工商详情查询,API数据,4,25436,,
0,0.18元/次,,,反欺诈,执行案件一键查查老赖,API数据,4,25188,,
0,0.20元/次,,,风控,活体检测,API数据,4,23138,,
0,0.26元/次,,,企业综合,企业工商详情综合查询,API数据,5,28497,,
0,0.003元/次,,,身份核验,身份证信息查询,API数据,5,27750,,
0,0.010元/次,,,位置地图,景点信息查询,API数据,4,30917,,
0,0.004元/次,,,银行卡信息,银行卡归属地查询,API数据,5,33065,,
0,1.40元/次,,,车辆信息,VIN码查发动机号,API数据,5,23996,,
0,0.24元/次,,,企业综合,发票核验,API数据,4,30357,,
0,0.080元/次,,,智能识别,银行卡OCR识别,API数据,4,29048,,
0,0.28元/次,,,司法,司法拍卖信息核验,API数据,4,21449,,
0,0.28元/次,,,司法,被执行人核验,API数据,4,30927,,
0,0.28元/次,,,司法,法院公告信息核验,API数据,4,27514,,
0,1.20元/次,,,司法,企业开庭公告核验,API数据,4,24976,,
0,1.00元/次,,,企业综合,企业欠税信息核验,API数据,4,21825,,
0,0.30元/次,,,手机号验证,联通手机状态验证尊享版,API数据,4,26065,,
0,0.40元/次,,,手机号码状态,电信手机状态验证尊享版,API数据,4,22228,,
0,0.009元/次,,,app应用,邮政编码信息查询,API数据,4,23787,,
0,0.096元/次,,,车辆信息,VIN车辆识别代码查询,API数据,4,24095,,
0,0.090元/次,,,投融资,企业对外投资查询企业对外投资持股明细查询,API数据,4,26677,,
0,5.00元/次,,,银行卡信息,银行卡账户等级验证,API数据,4,24439,,
